iso3,country,name,position,start_year,end_year,status,source_scraped,source_dataset,dataset_url
SDN,Sudan,Ibrahim Mohammed Ali Nimir,President / Governor,1973,1980,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Elsaikh Hassan Belail,President / Governor,1980,1983,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Faroug Ibrahim Elmagbool,President / Governor,1983,1985,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Ismail el-19misbah Mekki hamad,President / Governor,1985,1988,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Mahdi Elfaky Elshaikh,President / Governor,1988,1990,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Elshaik SidAhmed Elshaikh,President / Governor,1990,1993,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Sabir Mohammed Hassan,President / Governor,1993,1996,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Abdall Hassan Ahmed,President / Governor,1996,1998,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Sabir Mohammed Hassan,President / Governor,1998,2011,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Mohamed Khair Ahmed Elzubair,President / Governor,2011,2013,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Abdelrahman Hassan Abdelrahman Hashim,President / Governor,2013,2016,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Hazim Abdegadir Ahmed Babiker,President / Governor,2016,2018,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Mohamed Kheir El-Zubeir,President / Governor,2018,2019,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Hussein Yahya Jangoul al-Basha,President / Governor,2019,2019,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Mohamed Elfatih Zein al-Abdein,President / Governor,2020,2022,Histórico,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SDN,Sudan,Burai Al-Siddiq Ahmed,President / Governor,2023,En cargo,Actual,http://www.bankofsudan.org/english/id_e/oldgov_e.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Victor Max de Miranda,President / Governor,1963,1980,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Jules Sedney,President / Governor,1980,1985,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Henk Goedschalk,President / Governor,1985,1994,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,André Telting,President / Governor,1994,1996,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Henk Goedschalk,President / Governor,1997,2000,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,André Telting,President / Governor,2000,2010,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Gillmore Hoefdraad,President / Governor,2010,2015,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Ingeborg Geduld-Nijman,President / Governor,2015,2016,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Glenn H. Gersie,President / Governor,2016,2019,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Robert-Gray van Trikt,President / Governor,2019,2020,Histórico,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SUR,Suriname,Maurice Roemer,President / Governor,2020,En cargo,Actual,http://www.cbvs.sr/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWZ,Swaziland/Eswatini,Ethan Mayisela,President / Governor,1974,1978,Histórico,http://www.centralbank.org.sz/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWZ,Swaziland/Eswatini,A. D. Ockenden,President / Governor,1978,1981,Histórico,http://www.centralbank.org.sz/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWZ,Swaziland/Eswatini,H. B. B. Oliver,President / Governor,1981,1992,Histórico,http://www.centralbank.org.sz/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWZ,Swaziland/Eswatini,James Nxumalo,President / Governor,1992,1997,Histórico,http://www.centralbank.org.sz/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWZ,Swaziland/Eswatini,Martin Dlamini,President / Governor,1997,2013,Histórico,http://www.centralbank.org.sz/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWZ,Swaziland/Eswatini,Majozi V. Sithole,President / Governor,2013,2022,Histórico,http://www.centralbank.org.sz/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWZ,Swaziland/Eswatini,Phil Mnisi,President / Governor,2022,En cargo,Actual,http://www.centralbank.org.sz/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Per Åsbrink,President / Governor,1955,1973,Histórico,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Krister Wickman,President / Governor,1973,1976,Histórico,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Carl Henrik Nordlander,President / Governor,1976,1979,Histórico,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Lars Wohlin,President / Governor,1979,1982,Histórico,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Bengt Dennis,President / Governor,1982,1993,Histórico,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Lars Heikensten,President / Governor,2003,2005,Histórico,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Stefan Ingves,President / Governor,2006,2022,Histórico,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SWE,Sweden,Erik Thedéen,President / Governor,2023,En cargo,Actual,http://www.riksbank.com/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Walter Schwegler,President / Governor,1956,1966,Histórico,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Edwin Stopper,President / Governor,1966,1974,Histórico,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Fritz Leutwiler,President / Governor,1974,1984,Histórico,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Pierre Languetin,President / Governor,1985,1988,Histórico,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Markus Lusser,President / Governor,1988,1996,Histórico,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Hans Meyer,President / Governor,1996,2000,Histórico,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Jean-Pierre Roth,President / Governor,2001,2009,Histórico,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
CHE,Switzerland,Thomas J. Jordan,President / Governor,2012,En cargo,Actual,http://www.snb.ch/e/snb/aufsicht/aufsicht.html?file=/e/snb/aufsicht/biographien.pdf,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SYR,Syrian Arab Republic,Rifat Accad,President / Governor,1978,1984,Histórico,http://www.banquecentrale.gov.sy/main-eg.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SYR,Syrian Arab Republic,Mutewali,President / Governor,1984,1987,Histórico,http://www.banquecentrale.gov.sy/main-eg.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SYR,Syrian Arab Republic,Al-Sharif,President / Governor,1987,1995,Histórico,http://www.banquecentrale.gov.sy/main-eg.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SYR,Syrian Arab Republic,Bashar Kabbarah,President / Governor,1995,2004,Histórico,http://www.banquecentrale.gov.sy/main-eg.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SYR,Syrian Arab Republic,Adib Mayaleh,President / Governor,2005,2016,Histórico,http://www.banquecentrale.gov.sy/main-eg.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SYR,Syrian Arab Republic,Hazem Younes Karfoul,President / Governor,2018,2021,Histórico,http://www.banquecentrale.gov.sy/main-eg.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
SYR,Syrian Arab Republic,Muhammad Issam Hazima,President / Governor,2021,En cargo,Actual,http://www.banquecentrale.gov.sy/main-eg.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TZA,Tanzania,Edwin I. Mtei,President / Governor,1966,1974,Histórico,http://www.bot-tz.org/AboutBOT/FormerGovernors.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TZA,Tanzania,Charles Nyirabu,President / Governor,1974,1989,Histórico,http://www.bot-tz.org/AboutBOT/FormerGovernors.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TZA,Tanzania,Gilman Rutihinda,President / Governor,1989,1993,Histórico,http://www.bot-tz.org/AboutBOT/FormerGovernors.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TZA,Tanzania,Idris M. Rashid,President / Governor,1993,1998,Histórico,http://www.bot-tz.org/AboutBOT/FormerGovernors.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TZA,Tanzania,Benno Ndulu,President / Governor,2008,2018,Histórico,http://www.bot-tz.org/AboutBOT/FormerGovernors.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TZA,Tanzania,Emmanuel M. Tutuba,President / Governor,2023,En cargo,Actual,http://www.bot-tz.org/AboutBOT/FormerGovernors.asp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Puey Ungphakorn,President / Governor,1959,1971,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Bisudhi Nimmanhaemin,President / Governor,1971,1975,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Snoh Unakul,President / Governor,1975,1979,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Nukul Prachuabmoh,President / Governor,1979,1984,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Kamchorn Sathirakul,President / Governor,1984,1990,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Chavalit Thanachanan,President / Governor,1990,1990,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Vijit Supinit,President / Governor,1990,1996,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Rerngchai Marakanond,President / Governor,1996,1997,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Chaiyawat Wibulswasdi,President / Governor,1997,1998,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Chatu Mongol Sonakul,President / Governor,1998,2001,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Pridiyathorn Devakula,President / Governor,2001,2006,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Tarisa Watanagase,President / Governor,2006,2010,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Prasarn Trairatvorakul,President / Governor,2010,2015,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Veerathai Santiprabhob,President / Governor,2015,2020,Histórico,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
THA,Thailand,Sethaput Suthiwartnarueput,President / Governor,2020,En cargo,Actual,http://www.bot.or.th/bothomepage/BankAtWork/AboutBOT/Organize/ListOfGovernors_E.htm,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TTO,Trinidad and Tobago,Victor Bruce,President / Governor,1969,1984,Histórico,http://www.central-bank.org.tt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TTO,Trinidad and Tobago,Euric Bobb,President / Governor,1984,1988,Histórico,http://www.central-bank.org.tt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TTO,Trinidad and Tobago,William Demas,President / Governor,1988,1992,Histórico,http://www.central-bank.org.tt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TTO,Trinidad and Tobago,Thomas Ainsworth Harewood,President / Governor,1992,1997,Histórico,http://www.central-bank.org.tt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TTO,Trinidad and Tobago,Ewart Williams,President / Governor,2002,2012,Histórico,http://www.central-bank.org.tt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TTO,Trinidad and Tobago,Jwala Rambarran,President / Governor,2012,2015,Histórico,http://www.central-bank.org.tt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TTO,Trinidad and Tobago,Alvin Hilaire,President / Governor,2015,En cargo,Actual,http://www.central-bank.org.tt/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Hédi Nouira,President / Governor,1958,1970,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Ali Zouaoui,President / Governor,1970,1972,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Mohamed Ghnima,President / Governor,1972,1980,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Abdelaziz Mathari,President / Governor,1980,1980,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Moncef Belkhoja,President / Governor,1980,1986,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Mohamed Skhiri,President / Governor,1986,1987,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Ismail Khelil,President / Governor,1987,1990,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Mohamed El Béji Hamda,President / Governor,1990,2001,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Mohamed Daouas,President / Governor,2001,2004,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Taoufik Bakkar,President / Governor,2004,2011,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Mustapha Kamel Nabli,President / Governor,2011,2012,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Chedly Ayari,President / Governor,2012,2018,Histórico,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUN,Tunisia,Marouane El Abassi,President / Governor,2018,En cargo,Actual,http://www.bct.gov.tn/bct/siteprod/francais/index1.jsp,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Mehmet Naim Talu,President / Governor,1966,1971,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Memduh Güpgüpoğlu,President / Governor,1971,1975,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Cafer Tayyar Sadıklar,President / Governor,1976,1978,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,I. Hakki Aydınoğlu,President / Governor,1978,1981,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Osman Şıklar,President / Governor,1981,1984,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Yavuz Canevi,President / Governor,1984,1986,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Rüşdü Saracoğlu,President / Governor,1987,1993,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Nihat Bülent Gültekin,President / Governor,1993,1994,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Ş. Yaman Törüner,President / Governor,1994,1995,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,N. Süreyya Serdengeçti,President / Governor,2001,2006,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Durmuş Yilmaz,President / Governor,2006,2011,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Erdem Başçı,President / Governor,2011,2016,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Murat Çetinkaya,President / Governor,2016,2019,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Murat Uysal,President / Governor,2019,2020,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Şahap Kavcıoğlu,President / Governor,2021,2023,Histórico,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
TUR,Turkey,Hafize Gaye Erkan,President / Governor,2023,En cargo,Actual,http://www.tcmb.gov.tr/yeni/eng/,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
UGA,Uganda,Joseph Mary Mubiru,President / Governor,1966,1971,Histórico,http://web.archive.org/web/20180106063659/https://www.bou.or.ug/bou/services/museum/Governors_of_the_Bank.html,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
UGA,Uganda,Simeon Moses Kiingi,President / Governor,1971,1973,Histórico,http://web.archive.org/web/20180106063659/https://www.bou.or.ug/bou/services/museum/Governors_of_the_Bank.html,KOF ETH Zurich – cbg_turnover_v23,https://kof.ethz.ch/en/data/data-on-central-bank-governors.html
